reference_id,species,common_name,sample,Sample name,Collection date,description,Isolation source,aligned_reads,total_reads,preprocessed_reads,SARS2_aligned_reads
NC_002080.2,Erinaceus europaeus,European hedgehog,A55,Env_0055,2020-01-01,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM,0,251516184,249861634,176
NC_002080.2,Erinaceus europaeus,European hedgehog,A61,Env_0061,2020-01-01,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM,2,449907818,447887988,334
NC_002080.2,Erinaceus europaeus,European hedgehog,A63,Env_0063,2020-01-01,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM,0,231951500,231151638,65
NC_002080.2,Erinaceus europaeus,European hedgehog,A87,Env_0087,2020-01-01,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM,0,234662376,230809844,136
NC_002080.2,Erinaceus europaeus,European hedgehog,A88,Env_0088,2020-01-01,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM,0,198903118,198034280,18
NC_002080.2,Erinaceus europaeus,European hedgehog,A90,Env_0090,2020-01-01,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM,0,264471372,263287766,22
NC_002080.2,Erinaceus europaeus,European hedgehog,A96,Env_0096,2020-01-01,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM,0,373174220,371935598,4
NC_002080.2,Erinaceus europaeus,European hedgehog,B17,Env_0138,2020-01-01,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM,0,213123774,212247246,406
NC_002080.2,Erinaceus europaeus,European hedgehog,B5,Env_0126,2020-01-01,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM,1,229464470,228679552,1460
NC_002080.2,Erinaceus europaeus,European hedgehog,B5-P3,Env_0126_seq06,2020-02-29,SARS-CoV-2 Amplicon based SARS-CoV-2 whole genome sequencing for cell supernatants,West Wine of HSM,0,4419724,4387746,4170183
NC_002080.2,Erinaceus europaeus,European hedgehog,C12,Env_0842,2020-02-20,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM,0,172668030,172406388,0
NC_002080.2,Erinaceus europaeus,European hedgehog,C17,Env_0847,2020-02-20,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM,0,115798096,115656494,0
NC_002080.2,Erinaceus europaeus,European hedgehog,C9,Env_0839,2020-02-20,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM,0,322273836,321771284,0
NC_002080.2,Erinaceus europaeus,European hedgehog,CCDC-454,Env_0873,2020-02-25,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM,0,240593678,240397844,0
NC_002080.2,Erinaceus europaeus,European hedgehog,CCDC-744,Env_0893,2020-03-02,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM,0,224276396,224133304,0
NC_002080.2,Erinaceus europaeus,European hedgehog,CCDC-746,Env_0895,2020-03-02,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM,1,189764532,189578752,0
NC_002080.2,Erinaceus europaeus,European hedgehog,CCDC-758,Env_0907,2020-03-02,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM,0,118189266,118129048,0
NC_002080.2,Erinaceus europaeus,European hedgehog,CCDC-760,Env_0909,2020-03-02,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM,0,248209416,247956500,0
NC_002080.2,Erinaceus europaeus,European hedgehog,CSSQ-1-1,Env_0788,2020-02-09,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,Sewerage well in the surrounding areas,0,414790264,413481668,10
NC_002080.2,Erinaceus europaeus,European hedgehog,CSSQ-1-2,Env_0789,2020-02-09,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,Sewerage well in the surrounding areas,0,695008022,692824558,0
NC_002080.2,Erinaceus europaeus,European hedgehog,CSSQ-1-3,Env_0790,2020-02-09,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,Sewerage well in the surrounding areas,0,833323492,830919324,0
NC_002080.2,Erinaceus europaeus,European hedgehog,D32,Env_0213,2020-01-01,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM,0,197394836,192567692,326
NC_002080.2,Erinaceus europaeus,European hedgehog,E-10-29-2,Env_0856,2020-02-20,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM,0,185353468,185063090,0
NC_002080.2,Erinaceus europaeus,European hedgehog,E-A-7-1,Env_0858,2020-02-20,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,East Wine of HSM,0,284186514,283909518,0
NC_002080.2,Erinaceus europaeus,European hedgehog,E48,Env_0262,2020-01-01,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,East Wine of HSM,0,327263320,326295968,10
NC_002080.2,Erinaceus europaeus,European hedgehog,E61,Env_0275,2020-01-01,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,East Wine of HSM,0,273098290,272484584,57
NC_002080.2,Erinaceus europaeus,European hedgehog,E7,Env_0221,2020-01-01,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM,2,237236566,236110936,126
NC_002080.2,Erinaceus europaeus,European hedgehog,EWS-2#-2,Env_0813,2020-02-15,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,East Wine of HSM (Sewers or sewerage wells),0,274010262,273515897,0
NC_002080.2,Erinaceus europaeus,European hedgehog,EWS-3#-2,Env_0815,2020-02-15,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,East Wine of HSM (Sewers or sewerage wells),0,404878491,403146924,0
NC_002080.2,Erinaceus europaeus,European hedgehog,F100,Env_0400,2020-01-01,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM,0,260045208,258888672,7202
NC_002080.2,Erinaceus europaeus,European hedgehog,F13,Env_0313,2020-01-01,RNA sequencing of total nucleic acids from environmental swabs for metagenomic analysis and viral whole-genome assembly (Env_0313_seq02),West Wine of HSM,0,194061202,190734294,420581
NC_002080.2,Erinaceus europaeus,European hedgehog,F13-20,Env_0313_seq04,2020-01-20,SARS-CoV-2 Amplicon based SARS-CoV-2 whole genome sequencing for cell supernatants,West Wine of HSM,0,3342164,3202156,598032
NC_002080.2,Erinaceus europaeus,European hedgehog,F13-21,Env_0313_seq05,2020-01-21,SARS-CoV-2 Amplicon based SARS-CoV-2 whole genome sequencing for cell supernatants,West Wine of HSM,0,5222964,5015430,1220695
NC_002080.2,Erinaceus europaeus,European hedgehog,F46,Env_0346,2020-01-01,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM,0,371601488,370364410,241
NC_002080.2,Erinaceus europaeus,European hedgehog,F54,Env_0354,2020-01-01,RNA sequencing of total nucleic acids from environmental swabs for metagenomic analysis and viral whole-genome assembly (Env_0354_seq03),West Wine of HSM,0,163866180,162613504,97675
NC_002080.2,Erinaceus europaeus,European hedgehog,F54-P3,Env_0354_seq07,2020-02-29,SARS-CoV-2 Amplicon based SARS-CoV-2 whole genome sequencing for cell supernatants,West Wine of HSM,0,3983946,3965120,3800578
NC_002080.2,Erinaceus europaeus,European hedgehog,F98,Env_0398,2020-01-01,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM,0,401129274,399738564,330
NC_002080.2,Erinaceus europaeus,European hedgehog,HJ200001-20200112-1,Env_0516,2020-01-12,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM,0,116413586,116406869,0
NC_002080.2,Erinaceus europaeus,European hedgehog,HJ200002-20200112-1,Env_0517,2020-01-12,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM,0,231135586,231131774,0
NC_002080.2,Erinaceus europaeus,European hedgehog,HJ200003-20200112-1,Env_0518,2020-01-12,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM,0,120833173,120801507,0
NC_002080.2,Erinaceus europaeus,European hedgehog,HJ200004-20200112-1,Env_0519,2020-01-12,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM,0,227313012,227303961,0
NC_002080.2,Erinaceus europaeus,European hedgehog,HJ200005-20200112-1,Env_0520,2020-01-12,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM,14,115311032,115290866,0
NC_002080.2,Erinaceus europaeus,European hedgehog,HJ200006-20200112-1,Env_0521,2020-01-12,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM,0,128838556,128816135,0
NC_002080.2,Erinaceus europaeus,European hedgehog,HJ200007-20200112-1,Env_0522,2020-01-12,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM,4,136838931,136766253,0
NC_002080.2,Erinaceus europaeus,European hedgehog,HJ200008-20200112-1,Env_0523,2020-01-12,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM,1,152542047,147973376,0
NC_002080.2,Erinaceus europaeus,European hedgehog,HJ200009-20200112-1,Env_0524,2020-01-12,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM,0,149941267,149933181,0
NC_002080.2,Erinaceus europaeus,European hedgehog,HJ200010-20200112-1,Env_0525,2020-01-12,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM,0,147884404,141938876,0
NC_002080.2,Erinaceus europaeus,European hedgehog,HJ200011-20200112-1,Env_0526,2020-01-12,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM,1,191240048,58499377,0
NC_002080.2,Erinaceus europaeus,European hedgehog,HJ200012-20200112-1,Env_0527,2020-01-12,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM,0,130340061,130288508,0
NC_002080.2,Erinaceus europaeus,European hedgehog,HJ200013-20200112-1,Env_0528,2020-01-12,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM,0,123280804,108905023,0
NC_002080.2,Erinaceus europaeus,European hedgehog,HJ200014-20200112-1,Env_0529,2020-01-12,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM,0,107473312,107463832,0
NC_002080.2,Erinaceus europaeus,European hedgehog,HJ200015-20200112-1,Env_0530,2020-01-12,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM,7,135398878,135394104,0
NC_002080.2,Erinaceus europaeus,European hedgehog,HJ200016-20200112-1,Env_0531,2020-01-12,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM,0,116470371,116465438,0
NC_002080.2,Erinaceus europaeus,European hedgehog,HJ200017-20200112-1,Env_0532,2020-01-12,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM,0,107424010,107421631,0
NC_002080.2,Erinaceus europaeus,European hedgehog,HJ200018-20200112-1,Env_0533,2020-01-12,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM,0,138556572,138553142,0
NC_002080.2,Erinaceus europaeus,European hedgehog,HJ200019-20200112-1,Env_0534,2020-01-12,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM,0,79774840,69992042,0
NC_002080.2,Erinaceus europaeus,European hedgehog,HJ200020-20200112-1,Env_0535,2020-01-12,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM,0,105976300,79069690,0
NC_002080.2,Erinaceus europaeus,European hedgehog,HJ200021-20200112-1,Env_0536,2020-01-12,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM,0,100441005,81668649,0
NC_002080.2,Erinaceus europaeus,European hedgehog,HJ200022-20200112-1,Env_0537,2020-01-12,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM,0,135591538,123574447,0
NC_002080.2,Erinaceus europaeus,European hedgehog,HJ200023-20200112-1,Env_0538,2020-01-12,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM,0,128357888,68844779,0
NC_002080.2,Erinaceus europaeus,European hedgehog,HJ200024-20200112-1,Env_0539,2020-01-12,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM,2,100491175,97913441,0
NC_002080.2,Erinaceus europaeus,European hedgehog,HJ200025-20200112-1,Env_0540,2020-01-12,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM,0,122867989,122866404,0
NC_002080.2,Erinaceus europaeus,European hedgehog,HJ200026-20200112-1,Env_0541,2020-01-12,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM,22,117079835,104056584,0
NC_002080.2,Erinaceus europaeus,European hedgehog,HJ200027-20200112-1,Env_0542,2020-01-12,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM,0,130295351,89627309,0
NC_002080.2,Erinaceus europaeus,European hedgehog,HJ200028-20200112-1,Env_0543,2020-01-12,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM,0,135722920,77643894,0
NC_002080.2,Erinaceus europaeus,European hedgehog,HJ200029-20200112-1,Env_0544,2020-01-12,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM,0,93556100,93554718,0
NC_002080.2,Erinaceus europaeus,European hedgehog,HJ200030-20200112-1,Env_0545,2020-01-12,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM,0,133794408,113506988,0
NC_002080.2,Erinaceus europaeus,European hedgehog,HJ200031-20200112-1,Env_0546,2020-01-12,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM,75,119825994,103972438,0
NC_002080.2,Erinaceus europaeus,European hedgehog,HJ200032-20200112-1,Env_0547,2020-01-12,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM,3,140059362,140056192,0
NC_002080.2,Erinaceus europaeus,European hedgehog,HJ200033-20200112-1,Env_0548,2020-01-12,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM,3,116117847,116115128,0
NC_002080.2,Erinaceus europaeus,European hedgehog,HJ200034-20200112-1,Env_0549,2020-01-12,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM,1,148630458,148628067,0
NC_002080.2,Erinaceus europaeus,European hedgehog,HJ200035-20200112-1,Env_0550,2020-01-12,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM,7,114656800,71848972,0
NC_002080.2,Erinaceus europaeus,European hedgehog,HJ200036-20200112-1,Env_0551,2020-01-12,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM,1,229948912,223587184,0
NC_002080.2,Erinaceus europaeus,European hedgehog,HJ200038-20200112-1,Env_0553,2020-01-12,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM,24,151880283,100630232,0
NC_002080.2,Erinaceus europaeus,European hedgehog,HJ200039-20200112-1,Env_0554,2020-01-12,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM,6,142286542,122568305,0
NC_002080.2,Erinaceus europaeus,European hedgehog,HJ200040-20200112-1,Env_0555,2020-01-12,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM,107,148189843,147915888,0
NC_002080.2,Erinaceus europaeus,European hedgehog,HJ200041-20200112-1,Env_0556,2020-01-12,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM,0,175898966,175895251,0
NC_002080.2,Erinaceus europaeus,European hedgehog,HJ200042-20200112-1,Env_0557,2020-01-12,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM,0,197873948,189564681,0
NC_002080.2,Erinaceus europaeus,European hedgehog,HJ200043-20200112-1,Env_0558,2020-01-12,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM,0,183054104,82606767,0
